id,raw
PKCXHEQTNB,"So I bought this a couple months ago and immediately we had a loud high pitch whistling when it would blow heat into the room. Well after many calls and messing with the darn thing, we figured it out. We literally has to take a Sawzaw and cut ""bridges"" between each hole where the heat blows out. It's an air movement problem. Just cut the bridges and it was 95% better! At full blast there is barely a whistle! If you wanted to cut all the holes out, by all means go for it but we just cut till it sounded better. Other than that it's perfect! We love our pellet stove! The reason I am writing this review is to inform because I was spending hours looking up this issue with no answers online so I am really hoping this helps!"
XYRBCQZQUX,"I purchased this and installed it October 2014. This thing ran 24/7 (except when off for maintenance) as I did not hook it up to a thermostat. Kept the entire upstairs of our house at 75 degrees (running on automatic at lowest setting) and only burned 2.5 tons for the whole winter. Never had a problem with it unless someone for got to fill it and it ran out (happened twice while I was out of town). The amount of ash in the tray and build up really depends on the brand of pellet - I ran 2 different brands (2 tons of one and 1/2 of another). The 1/2 ton was a brand from Home Depot - it burned ok, but I had more ash in tray, on the inside, and more build up (caking) in the pot. The other brand (New England Wood Pellet) was better (in my experience). For anyone that says that it goes on it's lowest setting, I will say that getting the dampener set right was key - I got mine set that it didn't burn too hot/fast, and not too slow (should be a lot of yellow flame, but not just yellow and roaring). Once this is set, I cut a small block of wood that keeps the dampener exactly where it needs to be. See pictures.

The bad - filling is a bit of a pain. Small opening and you need to push them back. I do not fill using the bag, I keep a metal trash can with the pellets in it and scoop out what I need - not a perfect solution, but it works."
VNIRICLUQJ,It's been in now for a week and I love it.  I must get a thermostat it was  80 degrees when I got up this morning.  I was looking for one in the box.
MFHJEXK5WJ,A real nice furnace.
VVQWUND7OC,The stove works well keeps the house at 70 on setting 2 with little or no wind put it a little higher if it is windy. The nice thing it runs all the time no thermostat that shuts it down and then has to play catch up.
V55YHL5FYC,We’ve had to replace the circuit board already.....died after two days.
RUZX1BHZCM,Make sure to use the Dura vent pellet venting system as your aplacation instructions exhaust venting is extremely important in the proper operation of this stove .
W5VO2JKSUM,Takes to lone to start up
ES4NPKX6DJ,"Very satisfied with my 6041i. Heated my 2000sq foot house with ease while connected to thermostat. The stove is easy to use and beautiful.

Unfortunately, the room fan started making a funny noise. US STOVE replaced the part 100% free of charge. Customer service was quick and amazing. New part arrived within a week and installation was a breeze.

The only negative that I can say about this stove is, if you have it on its highest setting, it can seem a bit loud.

I thought this stove was well worth the money and would recommend to anyone looking for an alternate heat source"
U7WU61RWUZ,We loved this pellet stove while it worked for 1 month. It completely stopped working after 1 month & we returned it.
9GNXLWJ8VH,"The bricks were the size advertised so they fit perfectly. I had to cut two bricks just like the old bricks so that was expected. Only two fires, so far good. I was really impressed with the packing. No way were these bricks going to get broken in shipping."
RIYMJBTV2T,"I bought these these firebrick to close off the ends of my propane forge to help retain heat. I used 5 bricks for the job, and 3 developed hairline cracks during the first firing. When I removed the bricks, 1 broke from simple handling and a second almost split at the crack. The 2 other bricks I used have smaller hairline cracks from a subsequent firing, but have not yet broken. By comparison, the 2 firebricks that came with the forge and form the floor were subjected to direct burner heat and don't have any cracks at all."
O1COUFNNNX,"I purchase 2 packs of 6 bricks. Delivery was on time and all bricks were in perfect condition.
I was replacing a preformed firebrick panel that had disintegrated. To replace the firebox paneling with original replacement parts would have cost $850, so I thought these for approx. $70 was worth a shot. Worked out great. Cutting the bricks did not require any special tools. I scored the bricks that I had to cut with a large screw drive and a hammer - chisel style. The bricks broke neatly along the scoring. I cemented the bricks in typical staggered brickwork fashion with special fireproof cement."
RNKJNGPULY,Delivered safely. Easily installed. Took the old cracked bricks out and put the new ones in. Fit perfectly. Work great.
IQKSF762DH,"I suppose for a fire place they might work, for a forge not so much. A year ago I purchased firebricks from HD and they held up well. I needed to rebuild the forge so I went order some more but they had been discontinued so I bought these. They didn't just wilt under the heat, my small forge which barely gets over 2000F melted it. The brick literally became a puddle of goo. 
I had to order some fire bricks somewhere else.

If your wanting some bricks that can take some heat, these aren't it."
